Operation Name,origin_id
Podpac Pty Ltd,1244.0
Port City Java,1113.0
Portland Roasting,1366.0
Poverty Bay Coffee Company,1219.0
"PRC, Inc.",1301.0
Prescott Coffee Roasters,770.0
Primrose Candy Company,1181.0
Prism Team Services Inc.,632.0
"Private Label Coffee, LLC",1450.0
PROCAFECOL S.A./ALMACAFE S.A.,1509.0
Procesadora Del Sur S.A,1417.0
Procesadora Del Sur S.A,367.0
Procesadora Del Sur S.A,1568.0
PROCESADORA DEL SUR S.A.,1767.0
Procesadora Del Sur S.A.,402.0
PROCESADORA DEL SUR S.A.,427.0
Procesos Agroindustriales SAC.,893.0
PRODUCCION PARA LA EXPORTACION S.A. (PROEXPORTS),357.0
PRODUCCION PARA LA EXPORTACION S.A. (PROEXPORTS) GRUPO COOMCAFE,543.0
PRODUCCION PARA LA EXPORTACION S.A. (PROEXPORTS) GRUPO SACACLI,775.0
"Produccion Para La Exportacion, Sociedad Anonima - PROEXPORTS",1521.0
"Producers Dairy Foods, Inc.",1650.0
Productora De Café Galápagos Procafé S.A.,116.0
Productora De Café Galápagos Procafé S.A.,250.0
"Productora Rural Santa Fe De Motozintla, SPR De RL",1034.0
PRODUCTORES AGROPECUARIOS ASOCIADOS,163.0
Productores Alternativos de la Selva SC de RL de CV,1395.0
"Productores Alternativos De La Selva, S.C.De R.L. De C.V.",1704.0
PRODUCTORES DE CAFÉ DE ALTURA (PROCAL),1051.0
PRODUCTORES DE CAFE DE CONSERVACION 3 SC De RS De CV,1556.0
PRODUCTORES DE CAFÉ DE CONSERVACION CUARTA UNION S.C. DE R.S. DE C.V.,737.0
Productores De Cafés Especiales Casitas Sociedad De Responsabilidad Limitada,1648.0
Productores De Cafés Especiales Casitas Sociedad De Responsabilidad Limitada,238.0
Productores De Cafés Especiales El Triunfo S.C.,1640.0
"PRODUCTORES INDÍGENAS SERRANOS DE CHIAPAS, ASOCIACIÓN RURAL DE INTERÉS COLECTIVO. PROISCH-ARIC",1209.0
PRODUCTORES MIXES ZAPOTECOS SPR DE RI (PROMIZAP),439.0
Productores Serranos De Café De Motozintla S.C De R.L. De C.V.,283.0
Productores Y Beneficiadores Ecologicos De Cafe De Azacualpa S.A De C.V ¨PROBECA¨,276.0
PRODUCTOS GOYA NATIVOS S.L,532.0
Productos Naturales De La Region Maya De Chiapas SA De CV,828.0
PRODUCTOS ORGANICOS NUEVA ESPERANZA PRONE,426.0
PRODUCTOS SKS FARMS CÍA. LTDA.,709.0
Productos Y Servicios Nor Oriente S.A.C. - PRODUSERVIN,770.0
Project Juice,1791.0
PROMOTORA DE INVERSIONES VARGAS RUBIO S.A.,1284.0
Promotora De La Agricultura Sostenible S.A – PROASSA,389.0
PRONATUR S.A.C.,65.0
"PRONATUR SAC/ APE Pueblo Libre, APE Gran Vilaya, APE Mamahuaca, APE Río Llaucano",1227.0
Prospectors LLC,1127.0
Protein Research,1587.0
PT. Arvis Sanada Sanni Indonesia,1122.0
PT. Cahaya Komoditas Nusantara,1500.0
PT. Fajar Jeumpa,773.0
PT. Ihtiyeri Keti Ara (IKA),1575.0
PT. Mas Kawi Wijoyo,1297.0
PT. Mata Gunung Altazor,1423.0
PT. Mega Inovasi Organik - Wonogiri,145.0
PT. Mulyo Kawi Wijoyo,58.0
PT. Olam Indonesia,452.0
PT. Orion Gandatama Perkasa,394.0
PT. Raja Putra Manggala,1487.0
PT. Rajawali Artha Agro Sejahtera (PT. RAAS) Surabaya,706.0
PT. Royal Pacific Indah International,1190.0
PT. Sarimakmur Tunggal Mandiri,372.0
PT. Sulotco Jaya Abadi,1160.0
PT. TERUNAGALANG CITRA PERKASA,30.0
PT. Ujang Jaya International,307.0
PT. Volkopi Indonesia,963.0
PT's Coffee Roasting Company Inc.,1543.0
"PUER OASIS TECHNOLOGY CO.,LTD.",96.0
Pure Intentions Coffee,1463.0
Puroast Coffee,1058.0
Purosa Coffee Producers Limited,590.0
PVS Inc.,1224.0
"Qingdao Unison Eco Food Technology Co., Ltd.",300.0
Qtrade Teas And Herbs,442.0
Qualicafex Ltda,1699.0
"Quoc Viet Foods, Inc. DBA Cafvina Coffee & Tea",1776.0
"R & K Foods, Inc.",154.0
"R&R Trade International, Inc. T/A Orinoco Coffee & Tea, Ltd.",1032.0
"R. U. Nuts Co., Inc.",332.0
"R.J. Van Drunen & Sons, Inc. Dba Van Drunen Farms",1752.0
"R.J. Van Drunen & Sons, Inc. Dba Van Drunen Farms",497.0
RACAFE & CIA S.C.A.,209.0
Radaa Coffee Development PLC,1222.0
RAFAEL EUGENIO TOVAR CHIA SAS,716.0
Rafic Youssef El Mouallem (Fazenda Santa Luzia),1564.0
RAINFOREST TRADING SAC,1706.0
RAMANANDRIANA ANDRIAMAROLAFY (AROMANIA),1690.0
Ramon Ochoa Aguilar,1389.0
Ranawana Plantations (Pvt) Ltd,550.0
"Ranchos Catarina, El Potrero, La Vega Y El Tapir – IMPRAMEX S.A. DE C.V.",1667.0
RAREEATS S.A.,1343.0
Raven's Brew Coffee,82.0
"Raven's Brew Coffee, Inc.",1723.0
Raw Green LLC,455.0
Rayjen Coffee Company,1147.0
"Real Coffee Roasters, LLC",631.0
Red Asociativa Para La Industrializacion Y Comercializacion Equitativa Y Sostenible De Oaxaca SA De CV,1277.0
Red Barn Coffee Roasters Inc.,289.0
Red de Desarrollo Sostenible de Productores Agropecuarios Organero Gera,1074.0
RED DE ORGANIZACIONES SOCIALES Y ACCION COMUNITARIA SC De RL De CV (ROSAC),80.0
Red De Productores Ecológicos De La Sierra,928.0
"Red Diamond, Inc.",1644.0
"Red Fox Global Coffee Merchants, LLC Dba Red Fox Coffee Merchants, LLC",11.0
Red Rock Roasters Distributing Ltd. Co,1307.0
Red Rooster Coffee Co. LLC Dba Red Rooster Coffee Roaster,118.0
"Redden, John",101.0
Redlaw Sauce Company,1543.0
"Reduto Agropecuaria Comercio De Cafe, Importacao E Exportacao Ltda",1269.0
REEDS INC,147.0
REG Trading Company,1672.0
Regal Commodities,1174.0
REGIONAL S.A.S.,263.0
REPRESENTACIONES MEGO SRL.,919.0
Reserva Silvestre Privada - El Nísperal,199.0
RESTCAFE S.A.S,305.0
Revive Brands Dba Revive Kombucha,615.0
Rex Roasting Co.,1067.0
"RFI Asia Corp., Ltd.",1150.0
RFI LLC,660.0
Ricardo Teixeira Giordani,608.0
Rio Coffee,799.0
Rios Del Inka Asociación De Productores Agropecuarios,466.0
Rise Up Coffee Roasters,1265.0
RISEANDSHINE Corporation,619.0
Ritual Coffee Roasters,1632.0
River Moon Coffee Roasting Company,1161.0
River Road Coffees,90.0
Riverbend Foods LLC,1618.0
"Roasterie, Inc.",1444.0
"Roasting Solutions, LLC dba Verena Street Coffee Co",1799.0
Robarr LLC,329.0
Robins Roast Coffee,928.0
Rock Farm LLC,1005.0
"Rocky Mountain Chocolate Factory, Inc.",924.0
RODRIGUEZ OLEAS DISTRIBUCIONES ECUADOR ROLDEG S.A,1739.0
Ronald E Peters & Mila A Horsk,755.0
Ronnoco Coffee LLC,485.0
ROOSTER FARMS COFFEE COMPANY,128.0
Roots Mill,1351.0
Rothfos Corporation,1362.0
Rowan`S Royale Coffee,144.0
"Royal Blue Organics, Cafe Mam",816.0
Royal Coffee,1579.0
"Royal Coffee New York, Inc",1519.0
"Royal Cup, Inc.",371.0
"Royal Cup, Inc.",304.0
Royal Pacific Industry,1761.0
"Royal Top Co., Ltd",1179.0
ROZARK HILLS COFFEE ROASTERIE,1722.0
"RPM Warehouse-Edison, NJ",689.0
Ruhumuro Coffee Factory,483.0
Rushoroza Primary Society,870.0
Rushozi Primary Society,1392.0
Rust Belt Roastery,1477.0
RUTA MAYA IMPORTING LTD,103.0
Rwentuha Coffee Factory,1729.0
"S & D Coffee, Inc.",1801.0
"S&D Coffee, Inc.",65.0
S. A. BAGERSH P.L.C.,1174.0
S.A. Silva And Sons Lanka (Pvt) Ltd.,1788.0
S.M.S. Private Limited Company Coffee Exporter & General Importer,1330.0
SA Bageresh,949.0
Sacred Grounds Coffee Roasters LLC,882.0
"Safai Enterprises, Inc.",1606.0
SAFRACAFE S.A,546.0
SAFRACAFE S.A.,914.0
SAJONIA ESTATE COFFEE S.A.,615.0
Saked Dao Farm,95.0
"San Cristobal Multimercados, Inc.",1688.0
"San Diego Coffee, Tea And Spice Inc. Dba The Bean Coffee Company",934.0
Sancoffee - Cooperativa Dos Produtores De Cafés Especiais Santo Antonio Estate Coffee Ltda,154.0
Sanmahaphon Organic And Herbal Products Community Enterprise,586.0
SANTA ANA CAFE S.A DE C.V,60.0
Santa Cruz Coffee Roasting Co.,843.0
SANTIAGO SALAZAR SALAZAR,927.0
São Braz S/A Indústria E Comércio De Alimentos,1761.0
SASAU KASATIÑU KAFE S.P.R. DE R.I,1673.0
Save Life Products Co. Ltd.,1344.0
Scatterbrain Coffee,359.0
Schuil Coffee Company LLC,1204.0
Scitech Ingredients,167.0
Scott Bros. Dairy Inc Dba Scott Brothers Dairy,1082.0
Scratch And Grain Baking Company,1230.0
SDA GIDA TARIM ÜRT. İTH.İHR. SAN. VE TİC.A.Ş.,1458.0
SE Origin S.A.S.,942.0
Sea Level Coffee Inc. DBA Olympia Coffee Roasting Co.,320.0
Seacoast Coffee Co.,46.0
SEGHURO S.A.C.,737.0
Seid Damtew Coffee Plantation,1260.0
SELECTO EXPORTADORES S.A.S.,727.0
Selvacacao S.A.C.,1614.0
"Sensient Flavors, LLC",380.0
Sentrex Ingredients,440.0
SERGIO POLANCO FERNANDEZ,1111.0
"SHAANXI JIAHE PHYTOCHEM CO.,LTD",1173.0
Shada Coffee And Spices Plantation Development PLC,1243.0
"SHANGHAI ELIM ORGANIC FOOD CO., LTD.",1173.0
"Shank's Extracts, Inc.",273.0
Shearwater Coffee Roaster,1535.0
Sheila Carvalho Figueiredo (Sítio São José),1677.0
"Shelburne Falls Coffee Roasters, LLC",845.0
"Shenandoah Joe Coffee Roasters, LLC",1467.0
"SHENYANG LINNOY TRADING CO.,LTD.",1174.0
Shimeket Daba Mumicha Coffee Growers And Exporters,602.0
Sidama Coffee Farmers Cooperative Union,380.0
SIERRA COFFEE SAS,811.0
Sierra Mixteca De Yucuhiti Unidos S.C. De R. L. De C.V.,197.0
"Sightglass Coffee Roasters, LLC",213.0
Signature Coffee Co.,1371.0
Siles Plantation Family Group HH Export,1537.0
Silk Chains Singapore Pte Ltd,1665.0
SISTEMAS ALIMENTICIOS NATURALES S.A.P.I. DE C.V.,1074.0
Sitio Santa Clara,811.0
Sítios Bela Vista E São Miguel,399.0
SKG Consulting Group Corp / Chocolate Always Corp,1375.0
SKN Caribecafé Ltda.,1385.0
SLAMI,1200.0
Sloan Farms Kona LLC,697.0
Small Batch Organics LLC,1125.0
Small Organic Farmers' Association,109.0
Smith Brothers Farm,1660.0
Smithfoods Inc.,148.0
Snake River Roasting Company,93.0
Snowcap Brewing Company,556.0
"So Good Brand Inc. Dba Coffee So Good, So Good Baby, Juice So Good",169.0
Sociedad Agroecosostenible LTDA – SAES,909.0
Sociedad Agroecosostenible LTDA – SAES,299.0
Sociedad Agroindustrial Green Mountain “SCAGREM SRL”,1278.0
Sociedad Civil Laborantes Del Bosque,1015.0
"Sociedad Cooperativa Agropecuaria La Igualdad De Xilitla, S.C.L. De C.V.",320.0
Sociedad Cooperativa Celso Garcia Garcia S.C. De R.L.,1651.0
Sociedad De Produccion Rural Union De Ejidos Y Comunidades San Fernando S.P.R. De R.I.,721.0
Sociedad de Productores de Vainilla Tlilixochitl SPR de RL,1086.0
SOCIEDAD EXPORTADORA DE CAFÉ DE LAS,1025.0
SOCIETE DE COMMERCE ET D'agriculture AU KIVU (SCAK SARL),1145.0
SOCOMAG,1808.0
SOL BOHEMIO S.A.S,1579.0
Sol Rio Coffee,922.0
Solar Roast Coffee LLC,655.0
"Solaria Valley Group Co., Ltd.",709.0
Solidex Ambiental Industria E Comercio De Produtos Alimenticios Ltda,1121.0
Solomon Hulling Station,1523.0
SOMMERARD RASOLOFO HANITRA ZOE (Ferme MAHASOA),1456.0
SONFA (PRIVATE) LIMITED,979.0
SOPACDI,1086.0
SOPROCOPIV,1030.0
Southern Region Farmers Cooperative,1332.0
Southern Region Farmers’ Cooperative Federation (SRFCF),1674.0
"Southern Ridge Ranch, LLC",1122.0
"Specialty Coffee Business Unit, Williston, Vermont",1282.0
Specialty Java Inc.,382.0
Speeder & Earls Coffee,171.0
Spice Jungle LLC,1036.0
Spirit Mountain,287.0
SPPM,923.0
Spruce Bush Farm,635.0
SR Bio Food Products (Pvt) Ltd.,825.0
Stack Street Coffee LLC,1118.0
Star Organics LLC,1525.0
Star Sky Granola Dba Star Sky Cookies,521.0
Starbucks Coffee Company - Nevada,1340.0
Starbucks Coffee Company - Pennsylvania,710.0
Starbucks Coffee Company - Washington,221.0
Stauf's Coffee Roasters,931.0
"Steel Cup Coffee Roasters, LLC",1749.0
"Steeped, Inc. Dba Steeped Coffee",1493.0
"Stewart Brothers, Inc.",691.0
Stockler Comercial E Exportadora LTDA,1206.0
Stockton Graham & Company,1188.0
"Stoked Roasters And Coffeehouse, LLC",1053.0
Stone Tower Joe,738.0
"Storehouse Tea Company, Inc.",44.0
Strafford Organic Creamery,844.0
Straus Family Creamery,442.0
Strawhouse,753.0
Stremicks Heritage Foods,670.0
Strictly Organic Coffee Company,773.0
Stumptown Coffee Roasters,1005.0
Stumptown Coffee Roasters,864.0
"Sturm Foods, Inc.",1002.0
SU BENEFICIO S.A.,699.0
SUCAFINA COLOMBIA S.A.S.,28.0
Sucafina NA Inc.,708.0
Sugar Plum,802.0
Suminter India Organics B.V.,1406.0
"Summit Coffee Roasting Company, LLC",1058.0
Sun & Soil Juice Company,177.0
Sunopta Grains And Foods Inc.,473.0
Sunorganic Farm Dba Eco-Pac,913.0
Sunshine Organic Coffee Roasters,593.0
"Superfood Holdings Co., LLC Dba Beaming Wellness",32.0
Superjuice Nation,903.0
SUPERNATURAL S.A.C.,1769.0
"Supreme Bean Coffee, LLC Dba Supreme Bean, Groundwork Coffee, Joe To Go",1571.0
SURTIDORA LATINOAMERICANA S.A. SULA S.A.,210.0
SUSTAINABLE HARVEST AT ORIGIN LATIN AMERICA,677.0
"Sustainable Harvest, Inc.",684.0
Swanson Health Products,860.0
SWEET MARIAS COFFEE INC,641.0
Sweetwater Organic Coffee Company,1439.0
"Synergy Flavors Of Ohio, LLC",1516.0
T C Bauer Co Dba Esutras,595.0
"T. Hasegawa USA, Inc.",734.0
Tade GG Highland Forest Coffee Producer,223.0
Taha Hussein Wet Mill,1149.0
"Tampa's Team, LLC Dba Buddy Brew Coffee",1354.0
"Tangerine, LLC",1035.0
Tangra Trading LLC,991.0
Taos Roasters Inc.,1608.0
"Tara's Organic Ice Cream, LLC",783.0
"Target Flavors, Inc.",183.0
"Taste The World, Inc. Dba Cafã© Del Sol Roasting",1043.0
"Tate & Lyle Custom Ingredients, LLC",1549.0
Taylor Winch Tanzania Limited,274.0
"TCHO Ventures, Inc.",1232.0
"Teawolf, LLC",1171.0
Tega And Tula Special Coffee Farm Agro-Industry Plc.,1742.0
TELMO J. DÍAZ Y CÍA S.A.,1258.0
Temperance Distilling Company,1811.0
Tend Coffee,314.0
Tentera Coffee Roasters Corporation,275.0
Terra Organics LLC,831.0
"Terrasoul Superfoods, LLC",1502.0
Terressentials LLC,691.0
"Testa Produce, Inc",989.0
"Thai Lahu Coffee & Tea Co., Ltd.",68.0
"Thanksgiving Coffee Company, Inc.",283.0
The Coffee Roastery,1059.0
The Coffee Scoop,1290.0
THE DRIED FRUIT COMPANY S.A.P.I DE C.V.,399.0
The Earth Care Agency,359.0
The Gerhart Coffee Company,1709.0
The Green Labs LLC,207.0
"The Green Room, Inc.",915.0
The Kroger Co,358.0
"The Lady Specialty Coffee Co., Ltd",78.0
The Mullins Family Farm,1158.0
The Old Bakery Beer Company,684.0
The People's Empowerment Project,1271.0
THE SUPERFOOD COMPANY SOCIEDAD ANONIMA CERRADA - THE SUPERFOOD COMPANY S.A.C.,520.0
Theo Chocolate,1438.0
"Theobroma Chocolate, LLC",320.0
THIRD COAST COFFEE,1729.0
Thomas Hammer Coffee Roasters,1287.0
Thomas Jeremy Doss,1408.0
Thorpes Organic Family Farm,966.0
"THRC, Inc. Dba Terranova Coffee Roasting",1796.0
"Three Sheeps Brewing Company, LLC",1491.0
Three Twins Organic Inc.,936.0
"Thunder Island Coffee Roasters, LLC",951.0
Tierra Farm East,738.0
Toddy LLC,1215.0
TOJTZOTZE LI MAYA S. C. de R. L. de C.V.,253.0
Tolfree Farm,210.0
"Tom Sawyer Country Coffee, LLC",1205.0
Tonga National Youth Congress Incorporated,442.0
"Tony's Coffees & Teas, Inc.",1177.0
Topeca Coffee,52.0
Torban Anfillo Multi Purpose Farmers,1335.0
Torradora De Cafés Especiais LTDA,513.0
Tortorice + Brady Inc. Dba Tea And Coffee America/Fontana Coffee Roasters,1260.0
TOSTANOR S.A.C,645.0
Total Food Package,1017.0
"TOYO SEIKAN [THAILAND] CO., LTD.",334.0
Trabocca BV,45.0
Trader Joe's Company,1008.0
Tradin Organic Agriculture B.V. (Amsterdam),925.0
Tradin Sierra Leone,1430.0
Trager Brothers Coffee,311.0
Traviesa Coffee LLC.,938.0
TRILLADORA DE CAFÉ DE COLOMBIA SAS,997.0
TRILLADORA SANTA TIRSA S.A.S,1537.0
Trilladora Tostadora De Café TRITOCAFE S.A.S.,1514.0
Trilladora Valentina,670.0
Trilladora Valentina Ltda.,886.0
"Trilladora, Comercializadora Y Procesadora",415.0
Trilliant Food & Nutrition,403.0
"Tripper, Inc.",1243.0
TROPICAL MOUNTAINS PERU EIRL,1600.0
Tropicore International SA,1378.0
True Stone Coffee Roasters,587.0
Tsige Jigso Coffee Producer & Exporter,690.0
TULICORP S.A.,1233.0
Tunas Indah Coffee Farmer Cooperative,591.0
"Tung Suwan Organic Farm Co., Ltd",1488.0
TUNISIA NATURA PLUS,451.0
Turnstile Coffee Roasters,788.0
Twin Ports Packaging,1552.0
UCCEI,554.0
Uleva Exportación E Importación S.A.C.,803.0
Uncommon Coffee Roasters,1275.0
"Uncommon Grounds, LLC",196.0
Unette Corporation,668.0
Unicafé S.A. / Counisa / Servicios Unidos De,807.0
Unidad Agroindustrial Los Cocos,782.0
UNIDAD ECOLÓGICA PARA EL SECTOR CAFÉ OAXAQUEÑO S.C. (UNECAFE S.C.),279.0
Unidad Familiar Corrales Martinez,409.0
Unidad Familiar Corrales Martinez,1690.0
Unidad Familiar Corrales Martinez,1098.0
UNION DE CAFETALEROS ORGANICOS DE ANGEL ALBINO CORZO S.S.S.,1575.0
"UNION DE CAFETICULTORES DEL NORTE DE CHIAPAS, SC",1501.0
Unión De Campesinos Montaña Azul S. De P. R. De R. L.,453.0
"Union De Coop. Agropecuarias San Juan De Rio Coco, R.L.",765.0
UNION DE COOPERATIVA DE SERVICIOS MULTIPLES DEL NORTE RL UCOSEMUN,449.0
"Unión De Cooperativas Agropecuarias De Crédito Y Servicios Unidas De Mancotal UCASUMAN, R.L.",1016.0
UNION DE COOPERATIVAS AGROPECUARIAS DE SERVICIOES SOPPEXCCA R.L,109.0
Unión De Cooperativas Agropecuarias De Servicios SOPPEXCCA R.L (UCA SOPPEXCCA R.L),628.0
UNION DE COOPERATIVAS AGROPECUARIAS UCA SAN JUAN DEL RIO COCO S.R.,228.0
UNION DE COOPERATIVAS AGROPECUARIOS DE SERVICIOS SOPPEXCCA R.L.,899.0
UNION DE COOPERATIVAS DE CAFES ESPECIALES CORDILLERA ISABELIA R.L (UCCEI-R.L.),961.0
Unión De Cooperativas De Servicios Agropecuarios Tierra Nueva R.L,1714.0
Unión De Cooperativas De Servicios Agropecuarios Tierra Nueva R.L,118.0
Unión De Cooperativas Héroes Y Mártires De Miraflor,66.0
Unión De Cooperativas Héroes Y Mártires De Miraflor,867.0
Unión De Cooperativas Multifuncionales Productoras De Café Orgánico R.L. (UCPCO R.L.),425.0
Union De Organizaciones Campesinas Unocace,802.0
Unión De Organizaciones Ocotepecanas De Café¨ (UNIOCAFE),166.0
"Unión De Productores Agropecuarios 
(UNIÓN PRO - AGRO)",448.0
"Unión De Productores Agropecuarios 
(UNIÓN PRO - AGRO)",792.0
"Unión De Productores Agropecuarios 
(UNIÓN PRO - AGRO)",1518.0
Union De Productores Campesinos Tierra Indígena Zapoteca S.P.R. DE R.L. (UPCTIZ).,732.0
Unión De Productores De Café De La Frontera Sur S.C. (UNCAFESUR S.C.),1675.0
UNION DE PRODUCTORES DE CAFÉ ORGANICO NUEVA ESPERANZA,6.0
Unión De Productores Maya Vinic S.C.,1649.0
"Unión De Productores Maya Vinic, S.C. De R.L. De C.V.",1278.0
UNIÓN DE PRODUCTORES MEXICANOS TIERRA NUEVA S.P.R. DE R.L.,469.0
UNION NACIONAL DE TRABAJADORES AGRICOLAS OAXAQUEÑOS SOCIEDAD PRODUCCIÓN RURAL DE RESPONSABILIDAD LIMITADA (UNTAO),1719.0
UNION RAMAL SANTA CRUZ S.P.R. De R.I.,133.0
"United Natural Foods, Inc.",1497.0
United Organic Coffee Growers Ltd.,138.0
United Salad Company,1159.0
UP Coffee Roasters,971.0
UPCTIZ Unión De Productores Campesinos Tierra Indígena Zapoteca SPR De RL,103.0
Urth Caffe,1153.0
Uru Shimbwe AMCOS,1539.0
Useless Bay Coffee Company,1801.0
Usina Sao Francisco,161.0
Utopian Coffee Company,720.0
"Valerio Coffee Roasters, Inc.",1752.0
VALLE VERDE EXPORT S.A.C,1706.0
Valley Coffee Trading SAC,1512.0
"Valley Heart Ranch, LLC",1228.0
Van Brunt Logistics,215.0
Vanns Spices Ltd.,889.0
"Vaserco, S. De R.L. De C.V",1140.0
Vashon Coffee Company,127.0
Vega Coffee S.A.,1153.0
VELES INC,648.0
Veracity Spirits LLC Dba Vivacity Spirts,1787.0
Verde Vivo Associação De Produtores Orgânicos Da Mantiqueira,492.0
VF&V Mundicomex Indústria E Comércio De Produtos Alimentícios Ltda,425.0
"Vienna Coffee Company, LLC",664.0
VILLA RICA HIGHLAND SA,19.0
"Vinculacion Y Desarrollo Agroecológico En Café, A.C.",1030.0
VINH HIEP COMPANY LIMITED,1517.0
VIRUNGA COFFEE SARL.,1379.0
Vittoria Coffee USA Inc.,63.0
VIVE CAFÉ S.A.,1342.0
VOICEVALE BOLIVIA S.R.L.,1493.0
Volcafe Specialty Coffee Corp.,1171.0
VOLCANIC RED COFFEES,126.0
"Vournas Coffee Trading, Inc.",631.0
VT Artisan Coffee & Tea Co,755.0
WAELTI-SCHOENFELD EXPORTADORES DE CAFÉ SA BENEFICIO SECO EL TREBOL,1344.0
Wailapa Farms,673.0
"Walker Coffee Trading, LP",1625.0
Wallingford Coffee,329.0
Walter Matter SA,1323.0
Wandering Bear Coffee,163.0
Wandering Goat Organic Coffee Co.,1209.0
Water Street Coffee,842.0
Waterbean Coffee,1508.0
Wawee Coffee Co. Ltd.,927.0
"WB Law & Son, Inc.",704.0
"WB Law and Son, Inc.",287.0
WELLEMENTS LLC,1755.0
"Wellington Foods, Inc.",261.0
"West Coast Coffee Co., Inc.",259.0
Westby Co-Op Creamery,129.0
Westfeldt Brothers Inc.,1152.0
Westrock Coffee LLC,839.0
"WFM Private Label, L.P.",1507.0
WHATS BREWING INC,243.0
White Coffee Corporation,374.0
"White Heron Tea, LLC",1651.0
White Lion Limited,988.0
"White Mountain Gourmet Coffee, Inc",605.0
Whole Foods Market,1478.0
Whole Foods Market - Midwest Distribution Center,1748.0
"WILD Flavors, Inc.",1226.0
Wild Lanka Organics,1298.0
Wildtree Inc.,626.0
Willoughby's Coffee And Tea,1621.0
"Wilson Coffee Roasting, Inc.",383.0
Windy City Organics,1537.0
Women In Business Development Incorporated,790.0
Women In Business Development Incorporated,277.0
Woodshed Roasting Company,394.0
Woodstock Farms,351.0
"Wuyuan Xitou Organic Tea Co.,Ltd.",642.0
Yachil Xojoval Chulchan S. De S.S.,1104.0
YAMAGATA FARMS,1041.0
Yehalashet Yegazu H/Mariam,1788.0
Yellowstone Coffee Roasting,555.0
Yeni Navan S. P. R. De R. L.,1029.0
Yidnekachew Dabessa Chalchissa,1778.0
"Yinchuan Huiguangsheng Agricultural Trade Co., Ltd",853.0
Yirgacheffe Coffee Farmers Cooperative Union YCFCU,411.0
Young In Traders PTE LTD,292.0
Your Bean International Ltd.,996.0
Yup Coffee Company Inc.,48.0
Zaidalia Roasting,1115.0
ZANESCO E.I.R.L.,1352.0
Zelealem Eshetu Coffee And Spices Plantation,686.0
"ZHEJIANG YALIN BIO-TECHNOLOGY CO.,LTD",1790.0
Zoka Coffee Roaster & Tea Co,419.0
Zona Fértil S.A.,
Z's Divine Espresso,
