subscription_id,date_subscribed,membership,user_id,level_id
2261,2002-05-25 04:35:39,Silver,687,2
2262,2004-09-08 14:12:22,Bronze,3162,1
2263,1998-04-18 15:42:01,Silver,4389,1
2264,2013-05-03 22:05:34,Gold,3122,2
2265,2008-08-25 02:22:44,Silver,3614,2
2266,2011-02-19 07:21:33,Silver,1837,1
2267,2003-04-26 10:44:11,Silver,4803,3
2268,2001-11-22 22:57:58,Bronze,1113,3
2269,1997-03-07 19:13:43,Silver,2867,2
2270,1995-11-02 17:54:23,Gold,1785,3
2271,2003-07-01 06:45:23,Bronze,2008,2
2272,1991-06-15 17:07:27,Gold,2379,3
2273,2001-03-20 23:31:22,Gold,123,2
2274,2000-03-07 18:56:42,Silver,4590,3
2275,1996-03-18 13:10:06,Bronze,842,1
2276,2005-09-03 02:02:09,Bronze,4324,1
2277,1996-04-04 09:56:41,Bronze,1107,1
2278,2005-01-12 21:44:34,Silver,108,1
2279,2003-01-28 16:05:33,Gold,2367,3
2280,2007-09-18 20:03:15,Bronze,2256,2
2281,2019-05-22 16:07:43,Gold,2801,1
2282,2008-06-08 16:58:05,Silver,2529,2
2283,2003-11-06 22:19:08,Bronze,7,1
2284,2012-01-08 19:44:56,Silver,2749,2
2285,2006-11-07 13:36:42,Bronze,2986,3
2286,2004-06-09 02:46:46,Silver,763,2
2287,2009-10-07 14:27:57,Silver,2218,1
2288,1995-10-15 12:14:37,Gold,1605,2
2289,1989-09-11 18:30:24,Gold,3431,3
2290,1990-01-20 00:33:02,Bronze,711,3
2291,1997-11-18 00:21:50,Gold,4495,1
2292,1995-07-03 23:21:05,Gold,1363,1
2293,1993-12-12 12:57:24,Silver,1450,2
2294,2007-01-18 17:55:03,Gold,4677,3
2295,1991-05-12 16:51:15,Gold,4667,3
2296,2017-05-02 19:21:42,Bronze,3815,2
2297,2016-02-24 18:48:33,Bronze,2488,2
2298,2001-10-24 19:59:20,Bronze,2813,3
2299,2005-09-06 10:48:15,Bronze,4944,1
2300,2007-12-10 11:18:50,Bronze,3028,3
2301,2012-06-16 19:58:56,Bronze,4580,1
2302,1994-03-24 07:29:46,Silver,3617,1
2303,1997-02-16 01:31:01,Silver,4263,3
2304,2013-04-29 17:45:41,Bronze,3336,1
2305,2013-10-09 12:21:17,Silver,4910,3
2306,1992-07-15 17:22:37,Gold,2622,2
2307,1990-08-15 20:09:39,Gold,3999,1
2308,2011-02-05 08:31:02,Silver,214,2
2309,1993-11-29 14:09:23,Bronze,1620,2
2310,1999-12-31 15:23:10,Silver,1020,3
2311,2018-05-02 05:36:22,Bronze,1570,2
2312,2011-01-26 23:19:37,Gold,4938,3
2313,2013-02-13 03:38:04,Bronze,824,1
2314,2003-06-18 08:17:01,Bronze,2468,1
2315,1990-11-28 02:51:41,Silver,1557,3
2316,2007-07-23 02:20:27,Bronze,4382,2
2317,2011-03-30 03:59:17,Gold,1010,3
2318,1997-12-03 17:39:15,Bronze,865,2
2319,2002-07-13 02:17:52,Gold,3250,2
2320,1991-02-19 11:12:04,Bronze,3933,1
2321,2014-09-16 14:06:59,Silver,3814,3
2322,1999-06-27 20:04:33,Gold,1063,2
2323,2019-02-04 05:05:39,Silver,3580,3
2324,2007-11-08 10:16:05,Silver,769,3
2325,2010-09-02 07:50:49,Silver,1352,3
2326,1990-03-03 04:05:42,Gold,4378,3
2327,1994-11-21 17:22:04,Bronze,1929,2
2328,1998-06-16 02:55:27,Silver,2185,3
2329,2017-11-18 18:56:20,Silver,3663,3
2330,2006-06-08 22:47:42,Silver,4338,3
2331,2000-06-08 15:36:18,Silver,4705,2
2332,2014-05-19 12:05:08,Gold,3697,1
2333,2007-07-01 13:23:47,Gold,1007,2
2334,2012-09-23 19:05:58,Bronze,3364,2
2335,1999-11-28 16:33:27,Bronze,2217,3
2336,1991-07-10 18:24:10,Gold,2948,3
2337,1998-11-25 23:03:40,Bronze,4772,1
2338,2009-08-23 10:32:07,Silver,4414,3
2339,2016-10-10 20:39:24,Gold,4906,1
2340,2006-07-19 01:53:13,Silver,2720,3
2341,2018-01-05 01:18:25,Gold,3176,3
2342,2010-09-23 18:17:08,Gold,1062,1
2343,2008-10-24 11:28:12,Silver,2850,3
2344,1990-02-09 16:29:42,Bronze,857,2
2345,1990-09-20 08:24:52,Gold,1170,3
2346,1990-11-21 20:08:22,Gold,4841,3
2347,1991-02-13 06:34:10,Gold,2591,2
2348,2008-01-26 20:25:22,Silver,4204,1
2349,2013-03-12 14:06:49,Bronze,4439,1
2350,2015-04-29 03:55:32,Bronze,268,1
2351,2008-05-25 03:13:29,Gold,605,3
2352,2012-05-28 15:31:43,Gold,1021,3
2353,2006-11-23 13:33:40,Silver,3277,3
2354,2001-07-24 05:36:44,Silver,3655,3
2355,2017-12-01 10:12:32,Gold,375,2
2356,1995-09-18 21:09:35,Silver,2357,1
2357,2013-12-29 10:31:09,Bronze,647,2
2358,1991-09-26 04:04:14,Gold,3717,1
2359,1994-08-17 21:30:15,Gold,2632,1
2360,2006-03-26 12:29:00,Gold,1387,3
2361,2000-05-23 13:14:16,Bronze,4951,3
2362,1993-08-18 17:01:41,Bronze,528,1
2363,1996-12-05 08:28:56,Gold,3369,3
2364,1999-08-31 00:31:06,Gold,2781,2
2365,1995-09-24 19:04:42,Silver,1094,1
2366,2000-07-09 13:10:39,Gold,1718,1
2367,1999-02-25 19:52:46,Silver,3249,2
2368,1996-05-16 01:43:47,Silver,644,2
2369,1991-12-13 16:28:33,Silver,830,3
2370,1989-09-09 06:40:07,Silver,2583,3
2371,2000-01-08 07:36:38,Gold,3516,2
2372,1989-11-20 22:27:10,Gold,3425,3
2373,1989-12-16 05:12:54,Bronze,3535,1
2374,1996-11-23 20:40:42,Gold,3560,2
2375,2007-12-21 18:15:18,Silver,1162,3
2376,1990-05-28 22:03:15,Bronze,4126,1
2377,2007-09-17 19:54:02,Silver,167,3
2378,2009-07-22 06:15:13,Silver,4329,3
2379,2019-04-11 04:22:11,Gold,2151,2
2380,2007-03-26 19:07:35,Silver,1243,2
2381,1995-10-14 23:49:13,Gold,4950,1
2382,2000-09-26 10:29:34,Bronze,1561,2
2383,2007-09-10 03:03:11,Silver,4113,3
2384,1997-05-11 17:01:08,Bronze,522,3
2385,2006-04-06 19:07:34,Gold,2365,3
2386,1991-12-26 05:12:23,Bronze,3085,3
2387,2010-01-12 08:30:06,Gold,3724,1
2388,1999-06-01 08:35:59,Silver,1983,1
2389,2008-07-07 15:34:51,Gold,2318,2
2390,1992-10-27 18:10:38,Bronze,4185,2
2391,2015-03-11 23:19:56,Bronze,2875,1
2392,2015-12-07 02:37:09,Gold,1661,1
2393,2010-06-23 20:01:55,Silver,1507,1
2394,1997-07-12 03:49:48,Bronze,786,2
2395,2014-03-25 12:59:04,Gold,4907,1
2396,1991-12-09 18:59:35,Silver,993,1
2397,2010-04-11 00:39:59,Bronze,903,2
2398,1996-04-04 18:57:47,Silver,1287,3
2399,1995-06-21 13:31:46,Gold,2539,2
2400,2007-10-04 14:44:58,Bronze,259,3
2401,2000-10-12 21:59:23,Bronze,2920,3
2402,2001-03-14 18:35:33,Silver,3909,3
2403,2009-02-07 20:38:24,Gold,956,1
2404,1994-01-30 20:34:58,Gold,152,1
2405,1991-05-11 21:54:23,Gold,4136,2
2406,2008-03-29 22:54:27,Silver,4140,3
2407,2002-01-21 03:02:09,Silver,776,2
2408,2017-04-12 20:48:49,Bronze,3150,1
2409,2015-04-04 23:54:21,Gold,3902,2
2410,2006-01-02 15:22:33,Bronze,3961,1
2411,2005-01-06 07:49:29,Silver,948,1
2412,1997-12-13 15:02:37,Gold,2196,1
2413,2014-12-12 13:46:29,Bronze,1286,3
2414,2002-04-26 20:36:15,Bronze,787,1
2415,2018-09-01 12:18:31,Bronze,4401,3
2416,1993-05-03 17:41:08,Gold,4836,2
2417,1992-06-23 10:07:04,Bronze,4837,3
2418,1999-01-30 05:30:46,Silver,8,3
2419,2012-09-29 21:38:24,Gold,3721,2
2420,2002-11-17 17:11:55,Bronze,2015,2
2421,1992-03-27 05:24:33,Gold,4155,3
2422,2001-03-26 13:14:23,Silver,549,2
2423,2002-08-14 09:00:29,Bronze,4404,3
2424,2005-11-27 22:20:23,Gold,3734,2
2425,1991-10-20 14:54:50,Bronze,4509,1
2426,2018-05-16 09:34:10,Bronze,1399,3
2427,1995-02-09 18:57:45,Gold,3096,2
2428,2013-07-26 19:46:30,Bronze,1501,1
2429,1991-09-25 17:50:56,Bronze,2696,2
2430,2019-01-17 14:12:38,Bronze,1666,3
2431,2015-06-15 03:06:12,Gold,2973,1
2432,1992-05-30 06:51:12,Silver,2007,1
2433,1994-07-28 04:47:09,Gold,2627,3
2434,1995-02-17 10:04:40,Silver,1111,1
2435,1996-02-16 12:41:03,Bronze,3674,2
2436,2015-07-23 08:31:21,Silver,3053,1
2437,1997-02-15 19:37:34,Bronze,3918,2
2438,2006-07-12 02:29:59,Bronze,3517,3
2439,2015-06-20 18:15:42,Silver,3307,3
2440,1996-10-08 10:51:07,Bronze,3235,3
2441,2010-11-16 07:07:06,Bronze,249,1
2442,2016-01-08 09:55:12,Bronze,3239,2
2443,2012-08-26 03:17:12,Gold,4166,1
2444,1994-05-10 02:48:01,Silver,2760,2
2445,2013-06-22 17:31:37,Gold,3015,3
2446,2014-07-31 03:10:22,Gold,3888,1
2447,2003-03-27 21:32:57,Gold,4377,1
2448,1997-09-26 12:01:31,Gold,4215,3
2449,2015-07-20 05:03:47,Silver,142,3
2450,2011-03-25 23:48:21,Silver,1808,2
2451,1991-01-12 22:47:00,Gold,3464,3
2452,1991-04-30 11:12:18,Silver,933,3
2453,2004-03-10 09:57:58,Gold,609,3
2454,1993-04-14 12:44:58,Silver,126,1
2455,1992-05-24 18:54:41,Bronze,2201,1
2456,1999-08-31 01:09:21,Gold,1196,1
2457,2010-01-09 12:11:45,Silver,4526,2
2458,1992-09-29 16:10:41,Bronze,661,3
2459,1993-01-16 12:52:53,Gold,4081,2
2460,2014-11-25 01:05:36,Silver,4300,2
2461,1993-03-21 06:54:55,Silver,3794,3
2462,1991-01-22 12:25:19,Gold,4163,3
2463,1994-08-17 07:13:47,Bronze,2266,2
2464,1998-03-16 02:05:18,Silver,1839,2
2465,1990-04-18 19:50:44,Gold,2140,3
2466,1995-03-04 12:04:59,Bronze,4162,3
2467,1991-09-02 15:51:19,Bronze,1984,2
2468,2000-04-23 16:53:20,Gold,3579,2
2469,2003-06-23 06:19:31,Bronze,3587,1
2470,2005-01-01 18:56:01,Gold,3298,2
2471,1999-11-29 08:47:30,Gold,4099,2
2472,2017-05-23 23:12:04,Silver,3784,2
2473,2005-06-15 03:49:21,Silver,457,2
2474,2016-07-03 21:00:16,Gold,252,3
2475,2011-02-07 02:22:36,Bronze,1025,2
2476,1992-04-28 02:10:15,Silver,3729,3
2477,2006-10-13 14:24:53,Silver,4589,3
2478,2016-09-06 00:05:20,Bronze,4853,3
2479,1990-08-21 03:40:47,Silver,954,3
2480,2007-05-22 15:04:20,Silver,2163,3
2481,2013-08-01 05:47:05,Gold,3955,2
2482,2007-11-22 12:51:26,Bronze,957,1
2483,2014-06-24 01:54:01,Silver,3684,1
2484,2018-04-27 09:21:38,Gold,1241,2
2485,2015-01-10 00:45:31,Gold,1176,1
2486,1994-04-30 00:12:51,Silver,3019,2
2487,2016-11-07 10:08:59,Gold,3278,1
2488,2015-07-28 11:47:26,Bronze,1297,2
2489,2013-05-09 04:36:03,Bronze,2616,1
2490,2009-02-26 14:36:09,Silver,1700,2
2491,2006-07-06 19:14:10,Silver,2425,1
2492,2010-03-03 20:49:04,Bronze,4770,2
2493,2013-04-24 20:14:42,Silver,496,1
2494,1998-01-01 13:29:29,Silver,469,3
2495,2004-09-09 11:04:15,Silver,2960,1
2496,2012-04-01 17:43:57,Gold,4808,1
2497,2008-10-17 01:23:44,Silver,4790,1
2498,2015-09-26 06:33:21,Gold,348,3
2499,2010-09-16 00:06:52,Bronze,2214,3
2500,2010-05-11 10:17:53,Silver,4170,3
2501,2001-12-31 21:57:44,Bronze,3800,3
2502,1997-02-11 01:29:33,Gold,4097,3
2503,2016-12-29 13:22:05,Bronze,2987,2
2504,2002-11-11 03:27:23,Gold,944,1
2505,2004-12-06 10:53:11,Gold,240,2
2506,2015-10-07 23:57:08,Bronze,1434,3
2507,2016-10-30 09:20:19,Silver,437,1
2508,2019-01-31 20:27:59,Silver,3896,3
2509,1993-02-16 02:26:40,Bronze,3937,3
2510,1990-12-04 19:56:46,Bronze,3460,3
2511,2000-02-18 08:26:57,Bronze,1665,1
2512,2012-03-27 13:25:51,Gold,3532,3
2513,2001-10-31 03:36:32,Gold,4522,1
2514,1992-08-02 22:22:11,Bronze,4570,3
2515,1989-10-13 22:34:53,Bronze,4008,1
2516,2004-11-02 04:51:24,Gold,3419,1
2517,2009-03-25 06:16:11,Gold,289,2
2518,1996-01-23 20:21:23,Silver,773,2
2519,2012-01-28 10:47:36,Silver,1836,3
2520,2013-08-07 20:55:34,Bronze,428,3
2521,1990-03-19 00:14:09,Gold,3437,3
2522,2002-11-16 00:05:04,Silver,4805,3
2523,2006-02-01 18:36:50,Bronze,3812,3
2524,2018-07-23 06:12:51,Silver,1746,1
2525,2000-04-16 05:42:22,Gold,927,3
2526,2018-07-03 04:23:01,Silver,1197,2
2527,1993-03-27 22:27:17,Bronze,2911,1
2528,1991-11-07 09:48:29,Silver,242,1
2529,2014-07-02 00:59:45,Silver,4551,2
2530,1999-05-09 11:32:22,Bronze,2980,2
2531,2005-08-13 08:42:24,Gold,3244,1
2532,2012-12-09 05:37:21,Bronze,1359,1
2533,2012-10-26 23:01:19,Silver,4912,3
2534,1990-06-11 15:47:56,Silver,2289,3
2535,2000-12-01 06:49:16,Bronze,527,1
2536,2018-06-07 20:04:22,Silver,1181,3
2537,2011-08-25 00:21:16,Gold,3251,3
2538,2000-08-09 02:06:48,Gold,4577,3
2539,2009-05-17 03:44:25,Bronze,3138,2
2540,1991-10-11 10:27:54,Silver,1459,1
2541,2009-08-28 02:59:49,Bronze,4060,3
2542,2003-08-05 19:20:07,Silver,3155,3
2543,1990-04-17 04:45:51,Bronze,1799,3
2544,2001-11-29 04:15:49,Bronze,2639,3
2545,2018-12-05 09:02:27,Gold,274,3
2546,2009-02-01 22:24:25,Gold,679,3
2547,2011-10-12 20:35:42,Silver,1503,1
2548,2016-02-17 08:48:08,Bronze,2797,1
2549,1994-07-06 09:40:26,Silver,3720,2
2550,1993-04-09 08:47:57,Bronze,1064,1
2551,2009-05-01 12:00:09,Bronze,1386,1
2552,2012-03-05 07:25:07,Silver,3078,2
2553,1993-05-12 14:04:49,Gold,1141,2
2554,2011-12-11 05:13:10,Silver,2790,2
2555,2010-07-17 01:48:44,Gold,190,1
2556,1995-03-03 01:48:43,Bronze,2223,1
2557,2018-10-14 15:05:28,Silver,66,2
2558,1990-04-16 10:34:41,Bronze,3198,1
2559,2018-07-08 10:55:46,Silver,583,1
2560,2009-07-28 22:27:43,Bronze,1594,2
2561,2017-02-16 15:49:11,Bronze,1377,1
2562,1996-04-26 18:50:59,Gold,3774,2
2563,1992-09-01 17:36:08,Silver,4710,1
2564,1989-11-03 10:50:12,Bronze,4265,1
2565,1995-04-28 00:21:35,Gold,3166,3
2566,1996-09-08 03:19:35,Silver,1794,2
2567,1993-08-30 19:01:47,Bronze,555,3
2568,2005-04-25 06:18:19,Silver,898,2
2569,2011-08-05 12:59:31,Gold,4119,3
2570,2019-05-10 05:16:02,Bronze,3004,2
2571,2013-05-24 11:12:33,Silver,114,3
2572,1990-01-20 19:02:31,Silver,1389,2
2573,1999-07-28 21:27:29,Bronze,4100,3
2574,2011-04-29 20:28:17,Silver,316,1
2575,2014-11-27 19:06:29,Silver,774,2
2576,1994-04-11 23:27:48,Gold,3728,2
2577,1994-07-20 16:45:52,Silver,2690,3
2578,2012-06-09 16:38:01,Silver,1576,2
2579,2011-06-15 16:05:50,Gold,3957,1
2580,1995-05-06 02:13:21,Bronze,3058,3
2581,1995-12-09 11:19:08,Bronze,4422,2
2582,1998-05-25 08:11:33,Bronze,3809,1
2583,1996-07-13 02:30:51,Silver,1153,2
2584,2018-04-27 18:49:42,Bronze,3844,3
2585,1991-05-21 15:07:08,Bronze,3911,1
2586,2004-03-02 07:43:41,Gold,3424,2
2587,2003-04-29 05:30:08,Bronze,2839,1
2588,1991-05-16 06:48:24,Silver,4089,2
2589,1989-11-02 04:53:09,Bronze,301,3
2590,2017-03-11 03:13:39,Silver,4269,3
2591,1997-08-28 17:09:10,Gold,1846,2
2592,1995-09-24 13:56:56,Bronze,3469,1
2593,2013-02-19 04:54:30,Silver,3574,3
2594,2019-05-25 21:11:56,Silver,4448,1
2595,2012-05-29 12:01:30,Gold,2518,1
2596,2006-09-12 19:13:09,Gold,251,2
2597,2016-09-12 13:50:13,Bronze,702,2
2598,1995-12-16 13:37:15,Silver,9,2
2599,2012-03-01 18:04:00,Gold,1945,1
2600,1991-04-16 07:11:39,Gold,1761,1
2601,2016-01-22 12:17:28,Bronze,267,1
2602,2000-08-03 14:22:30,Gold,3892,1
2603,2006-07-12 09:42:26,Bronze,577,1
2604,2005-12-01 22:47:15,Bronze,2775,1
2605,2009-08-23 01:08:43,Silver,3513,1
2606,2019-05-31 23:43:34,Silver,820,2
2607,2011-12-08 22:34:12,Gold,3685,3
2608,1994-10-19 10:43:08,Gold,1144,3
2609,1995-08-23 07:23:21,Bronze,4500,3
2610,2015-05-22 13:42:47,Silver,877,1
2611,2002-02-19 10:44:40,Silver,1460,3
2612,1993-03-03 01:15:29,Bronze,381,1
2613,2006-04-01 06:26:56,Silver,1242,3
2614,2015-12-03 03:59:18,Bronze,1902,1
2615,2010-09-10 18:40:32,Bronze,2608,1
2616,2011-03-07 11:26:47,Bronze,4875,3
2617,2010-05-08 06:59:48,Bronze,84,3
2618,2009-07-14 09:18:27,Bronze,739,1
2619,1991-10-28 00:46:32,Silver,3368,1
2620,2008-08-24 17:17:29,Bronze,3778,2
2621,2018-04-18 14:23:39,Gold,4134,2
2622,2001-12-08 02:39:34,Bronze,827,3
2623,2010-02-23 01:07:21,Gold,1758,3
2624,2017-07-06 20:43:08,Bronze,3987,1
2625,2013-01-03 05:12:34,Silver,2509,2
2626,2017-09-01 15:46:32,Gold,795,2
2627,2007-09-06 18:31:30,Silver,975,2
2628,1990-11-25 19:02:09,Gold,2722,3
2629,2008-10-17 15:37:06,Bronze,3573,1
2630,1991-03-15 16:38:11,Silver,579,1
2631,1997-12-20 18:18:39,Gold,1042,1
2632,2002-01-10 16:00:36,Silver,4949,2
2633,2019-01-28 04:06:47,Gold,553,1
2634,1996-07-05 03:47:20,Silver,235,2
2635,2000-07-21 23:01:46,Gold,2093,2
2636,1998-02-19 21:39:49,Gold,3863,1
2637,1995-05-22 15:55:54,Gold,1474,3
2638,1999-11-18 00:18:20,Gold,3551,3
2639,2009-06-21 15:52:39,Gold,80,1
2640,2010-07-19 00:05:44,Silver,2034,2
2641,1992-09-05 10:16:03,Gold,3696,3
2642,1996-08-28 12:47:36,Silver,425,1
2643,2012-05-02 17:34:36,Bronze,4756,2
2644,2015-08-31 05:33:50,Gold,3427,3
2645,1992-09-09 07:37:00,Gold,4658,2
2646,2017-09-25 19:30:31,Silver,3570,3
2647,1996-05-25 06:51:26,Gold,1648,2
2648,2009-01-25 14:04:51,Silver,1188,2
2649,2001-10-06 11:56:32,Bronze,4876,1
2650,2009-08-11 05:03:31,Bronze,3158,2
2651,2018-03-29 23:11:19,Bronze,1618,3
2652,2012-09-30 19:53:29,Silver,994,3
2653,2000-07-11 17:39:52,Gold,1711,3
2654,2012-08-22 19:50:30,Bronze,2728,3
2655,2017-04-07 06:28:23,Silver,2536,1
2656,2019-02-06 02:03:15,Bronze,1969,3
2657,2003-07-10 18:55:10,Gold,4895,1
2658,1995-08-09 19:21:10,Bronze,1795,1
2659,1998-12-18 21:16:30,Silver,2392,1
2660,1998-04-05 23:12:57,Silver,936,3
2661,1995-02-10 13:25:09,Silver,1104,3
2662,2001-07-05 16:21:53,Bronze,4090,1
2663,2007-10-23 17:43:43,Bronze,3749,2
2664,2003-11-29 16:06:13,Gold,1852,3
2665,2006-09-07 01:17:40,Bronze,1629,3
2666,2009-02-21 04:34:41,Bronze,4413,1
2667,2001-01-19 21:02:57,Gold,1904,3
2668,2009-03-19 05:09:55,Bronze,3171,1
2669,2011-10-23 16:39:14,Gold,4892,3
2670,2005-11-10 06:57:13,Gold,11,2
2671,1995-07-04 19:01:16,Gold,4182,1
2672,2013-01-09 01:38:27,Bronze,2045,3
2673,2010-05-17 16:53:20,Gold,4674,1
2674,2003-04-08 22:36:05,Silver,543,2
2675,2019-03-26 02:13:02,Silver,3402,2
2676,2012-06-15 03:22:36,Bronze,4635,2
2677,1991-05-18 17:12:50,Gold,2884,1
2678,1990-09-03 06:02:20,Gold,4824,2
2679,2007-09-25 11:42:04,Bronze,4372,2
2680,1995-09-03 20:08:42,Gold,512,3
2681,1996-05-29 08:02:22,Gold,551,1
2682,1998-06-11 20:32:38,Gold,109,2
2683,1991-07-08 21:14:14,Bronze,218,2
2684,2011-10-22 23:15:10,Silver,2899,3
2685,2005-08-20 06:56:44,Gold,1457,2
2686,1996-11-22 22:12:31,Silver,407,2
2687,1994-06-16 18:01:01,Silver,4417,3
2688,2016-01-15 02:40:13,Bronze,2979,2
2689,1990-02-09 15:55:09,Gold,1350,2
2690,2011-01-15 11:48:04,Silver,670,2
2691,1996-02-07 02:35:31,Silver,2141,1
2692,1994-12-01 04:39:19,Bronze,4445,2
2693,1995-01-10 18:26:09,Gold,828,2
2694,2010-01-28 17:36:06,Bronze,2494,3
2695,1994-02-28 04:16:26,Gold,3702,1
2696,2009-01-24 11:11:17,Silver,3954,2
2697,1998-05-22 10:15:23,Bronze,3733,1
2698,2002-03-09 20:16:05,Gold,2499,1
2699,2004-04-27 18:11:33,Silver,215,1
2700,2007-02-20 10:23:59,Gold,1770,3
2701,2004-03-31 09:52:22,Bronze,3842,1
2702,2019-06-08 08:42:16,Bronze,1608,2
2703,2002-12-15 17:26:48,Silver,3650,1
2704,1992-12-02 21:07:17,Bronze,1532,2
2705,1999-02-04 03:36:44,Bronze,4632,2
2706,2004-12-29 01:38:13,Bronze,4572,3
2707,2000-08-12 22:55:25,Bronze,2013,2
2708,2010-03-02 08:48:33,Gold,3944,3
2709,2001-10-04 19:05:52,Silver,4295,2
2710,2000-07-13 06:06:28,Gold,2623,3
2711,1991-11-19 13:20:50,Gold,2891,3
2712,1990-05-08 10:52:11,Bronze,3518,3
2713,2018-04-05 14:35:06,Gold,618,2
2714,2011-03-19 13:57:46,Bronze,662,1
2715,2015-01-11 23:04:26,Bronze,2485,1
2716,2009-08-29 14:43:57,Bronze,201,1
2717,1998-12-19 12:42:43,Bronze,4528,3
2718,1995-01-20 09:55:15,Silver,2384,3
2719,1990-12-18 22:16:46,Gold,4582,3
2720,2017-11-22 11:15:32,Gold,4947,1
2721,2004-06-11 10:11:52,Silver,1997,2
2722,1989-08-25 15:43:34,Silver,4931,3
2723,2000-07-30 16:29:38,Bronze,1935,1
2724,1999-04-02 19:56:59,Silver,347,2
2725,1997-07-19 18:15:42,Silver,2321,2
2726,1992-05-17 10:20:35,Bronze,1616,3
2727,1990-07-01 20:23:49,Gold,4028,3
2728,2018-04-08 11:10:20,Gold,1906,2
2729,1997-07-04 02:05:59,Bronze,3081,2
2730,1990-09-29 09:26:46,Gold,698,3
2731,2007-02-02 12:21:21,Gold,503,1
2732,1993-03-02 00:57:49,Gold,3088,1
2733,2012-05-05 22:04:12,Bronze,4954,2
2734,2004-03-05 13:19:15,Gold,467,2
2735,1995-11-24 17:51:17,Silver,2094,3
2736,2009-04-07 19:32:30,Silver,3248,2
2737,2005-06-08 10:53:44,Gold,1841,3
2738,2015-07-25 19:35:20,Bronze,4800,1
2739,1992-11-07 08:30:30,Bronze,1733,3
2740,2006-02-10 02:58:15,Bronze,359,2
2741,2016-01-07 21:12:01,Gold,1696,1
2742,2006-11-19 04:20:29,Bronze,1993,2
2743,1998-05-10 13:41:16,Gold,2019,1
2744,2002-11-10 10:38:40,Gold,2641,3
2745,1997-04-17 20:49:06,Gold,3363,2
2746,1993-06-27 02:53:50,Gold,4754,2
2747,2009-10-24 19:05:34,Bronze,3561,1
2748,2019-05-26 19:39:31,Gold,4747,1
2749,2002-05-01 11:32:36,Gold,775,2
2750,1993-11-22 02:22:57,Bronze,2374,3
2751,2011-07-06 08:57:39,Silver,3679,1
2752,1995-01-09 18:46:26,Bronze,2294,2
2753,2004-05-30 06:29:41,Gold,4654,3
2754,2001-06-19 15:03:00,Bronze,4394,2
2755,1996-04-13 10:45:49,Gold,2176,1
2756,2017-06-30 22:40:54,Gold,396,3
2757,1997-04-02 12:59:13,Bronze,2195,2
2758,2017-09-18 22:43:51,Gold,3661,2
2759,2019-05-09 23:05:32,Gold,1607,1
2760,1994-05-30 08:13:03,Silver,3803,2
2761,2012-07-29 04:36:05,Bronze,1077,3
2762,2017-11-13 16:32:20,Gold,405,2
2763,2011-04-04 04:10:58,Bronze,1315,2
2764,2016-08-03 15:59:56,Gold,3631,1
2765,1991-02-19 06:44:45,Gold,101,1
2766,2006-10-06 09:36:54,Silver,4317,3
2767,2000-12-21 02:11:06,Gold,2070,2
2768,1993-10-19 11:54:59,Bronze,2234,2
2769,1998-08-19 23:10:57,Gold,4962,2
2770,1991-09-11 12:33:45,Gold,1727,3
2771,2003-05-10 17:20:43,Bronze,1154,2
2772,2017-08-30 09:47:53,Silver,974,3
2773,1996-07-16 00:18:11,Gold,2586,3
2774,1999-03-16 08:48:13,Silver,3777,2
2775,1993-10-30 17:02:04,Gold,4314,3
2776,2018-01-03 19:49:17,Bronze,4430,3
2777,1990-11-16 04:02:15,Bronze,1110,3
2778,2011-07-29 23:11:47,Silver,4383,2
2779,2012-05-29 22:20:27,Bronze,4694,1
2780,2004-01-01 22:58:51,Silver,1858,2
2781,1997-12-27 02:05:54,Bronze,1702,3
2782,2000-11-29 20:22:41,Bronze,818,2
2783,2011-01-21 12:27:46,Bronze,3883,3
2784,1989-10-24 18:20:01,Gold,3143,2
2785,2000-09-28 01:01:38,Silver,1972,3
2786,1995-11-08 19:31:01,Silver,3331,2
2787,2017-05-15 06:09:53,Silver,3936,1
2788,1994-05-24 12:17:54,Gold,4334,2
2789,2007-03-23 02:43:22,Bronze,4337,2
2790,2001-04-19 01:44:44,Bronze,1752,2
2791,2016-05-22 11:34:15,Gold,1998,3
2792,2011-10-11 07:06:59,Gold,232,1
2793,2009-01-22 19:17:02,Silver,1924,1
2794,2014-04-04 16:45:11,Bronze,1913,2
2795,2002-11-02 20:53:42,Silver,3744,3
2796,1992-08-05 22:42:40,Silver,1698,1
2797,2014-01-10 16:25:54,Silver,896,3
2798,2005-04-27 02:14:13,Gold,2955,2
2799,2014-07-17 09:25:18,Silver,729,2
2800,2005-05-03 22:17:17,Gold,692,2
2801,2007-04-08 20:57:02,Gold,2766,1
2802,2016-06-28 02:49:53,Bronze,1190,3
2803,2002-06-01 09:03:22,Gold,3484,3
2804,2003-09-03 18:31:54,Gold,1645,3
2805,2010-01-18 03:39:31,Gold,2556,1
2806,2012-01-18 13:16:32,Silver,400,3
2807,2006-12-14 09:54:37,Silver,4481,1
2808,2000-04-22 18:41:29,Bronze,278,2
2809,1996-11-23 00:38:57,Gold,4587,3
2810,1991-09-14 04:57:39,Gold,1986,3
2811,2001-12-17 07:44:17,Bronze,2100,2
2812,2013-02-14 16:03:25,Bronze,4893,2
2813,2016-11-18 05:50:32,Silver,4071,1
2814,2016-04-03 00:23:49,Silver,1514,2
2815,2013-05-01 02:52:24,Gold,2794,3
2816,2017-08-09 19:31:02,Silver,4470,3
