farmer_id,Operation Name,origin_id
2041,Paragon Coffee Trading Company,968
2042,Paramount Coffee Company,1043
2043,"Parker Products, LLC",658
2044,"Partner Coffee Roasters, Inc. Dba Blue Flame Coffee",1565
2045,"Paul Delima Coffee Co., Inc.",54
2046,Paulo Augusto Chaves Corrêa (Fazenda Retiro),1154
2047,Paulo Fernandes Filho - Fazenda Santa Luiza,956
2048,Paulo Sergio De Almeida (Fazenda Santa Terezinha),755
2049,"Peace Coffee, LLC",1801
2050,"Peak Nutritional Products, LLC",282
2051,Peerless Coffee,1629
2052,Peet's Coffee & Tea,1586
2053,"Pegasus Coffee Roaster, Inc.",248
2054,Pele Plantations LLC,1220
2055,Pennypacker Packaging,1201
2056,"People's Organisation For Development, Import & Export",593
2057,Perales Huancaruna SAC,404
2058,Perales Huancaruna SAC,249
2059,Perales Huancaruna SAC,1748
2060,Peralta Coffees S.A.,1195
2061,"Perata, Bonnie J & Bacci G",1706
2062,Perfect Day Coffee LLC,357
2063,Perla Negra La Loma S.C.P,893
2064,Perla Of Miami,1678
2065,PERÚ BIO GOURMET S.A.C.,531
2066,PERÚ WORLD WIDE S.A.C,1658
2067,PERUNOR S.A.C.,615
2068,PERUVIAN FRESH PRODUCTS E.I.R.L,1155
2069,PERUVIAN OVERSEAS MERCHANTS S.A.C.,791
2070,PERUVIAN POWERFOODS S.A.C.,1708
2071,"Petit Pot, Inc.",792
2072,Pharmachem Labs Of Utah Inc,515
2073,Pharmatech Inc.,199
2074,"Philly Fair Trade Roasters, LLC",356
2075,PICKY FOODS S.A.,200
2076,PIEDRA NEGRA DEL ECUADOR PROURMET CIA. LTDA.,78
2077,Pierce Bros. Coffee Roasters,1144
2078,"Pin Hsiao & Associates, LLC",1298
2079,PINARSA Finca La Sola,642
2080,Piñas Orgánicas SOGO S.A.,1118
2081,PINKER & KANE RANCH,325
2082,Piqua Chocolate Co. Inc. DBA Winans Chocolates & Coffees,656
2083,PLANTA DE PROCESO DE CAFÉ - COOPERATIVA AGRARIA CAFETALERA Y DE SERVICIOS ORO VERDE LTDA.,861
2084,Plantec Coffee Estate Pvt Ltd,499
2085,Plantus Industria E Comércio De Óleos Extratos E Saneantes Ltda,440
2086,Playhouse Coffee,78
2087,PNG Coffee Exports Limited,1613
2088,"Pod Pack International, LLC",1355
2089,Podpac Pty Ltd,1296
2090,Port City Java,27
2091,Portland Roasting,1210
2092,Poverty Bay Coffee Company,308
2093,"PRC, Inc.",966
2094,Prescott Coffee Roasters,423
2095,Primrose Candy Company,1315
2096,Prism Team Services Inc.,477
2097,"Private Label Coffee, LLC",977
2098,PROCAFECOL S.A./ALMACAFE S.A.,1745
2099,Procesadora Del Sur S.A,1440
2100,Procesadora Del Sur S.A,106
2101,Procesadora Del Sur S.A,1417
2102,PROCESADORA DEL SUR S.A.,1709
2103,Procesadora Del Sur S.A.,1323
2104,PROCESADORA DEL SUR S.A.,683
2105,Procesos Agroindustriales SAC.,449
2106,PRODUCCION PARA LA EXPORTACION S.A. (PROEXPORTS),1735
2107,PRODUCCION PARA LA EXPORTACION S.A. (PROEXPORTS) GRUPO COOMCAFE,1565
2108,PRODUCCION PARA LA EXPORTACION S.A. (PROEXPORTS) GRUPO SACACLI,985
2109,"Produccion Para La Exportacion, Sociedad Anonima - PROEXPORTS",1238
2110,"Producers Dairy Foods, Inc.",1229
2111,Productora De Café Galápagos Procafé S.A.,1536
2112,Productora De Café Galápagos Procafé S.A.,997
2113,"Productora Rural Santa Fe De Motozintla, SPR De RL",1352
2114,PRODUCTORES AGROPECUARIOS ASOCIADOS,1255
2115,Productores Alternativos de la Selva SC de RL de CV,1140
2116,"Productores Alternativos De La Selva, S.C.De R.L. De C.V.",157
2117,PRODUCTORES DE CAFÉ DE ALTURA (PROCAL),106
2118,PRODUCTORES DE CAFE DE CONSERVACION 3 SC De RS De CV,1569
2119,PRODUCTORES DE CAFÉ DE CONSERVACION CUARTA UNION S.C. DE R.S. DE C.V.,416
2120,Productores De Cafés Especiales Casitas Sociedad De Responsabilidad Limitada,1200
2121,Productores De Cafés Especiales Casitas Sociedad De Responsabilidad Limitada,439
2122,Productores De Cafés Especiales El Triunfo S.C.,818
2123,"PRODUCTORES INDÍGENAS SERRANOS DE CHIAPAS, ASOCIACIÓN RURAL DE INTERÉS COLECTIVO. PROISCH-ARIC",216
2124,PRODUCTORES MIXES ZAPOTECOS SPR DE RI (PROMIZAP),1059
2125,Productores Serranos De Café De Motozintla S.C De R.L. De C.V.,442
2126,Productores Y Beneficiadores Ecologicos De Cafe De Azacualpa S.A De C.V ¨PROBECA¨,1085
2127,PRODUCTOS GOYA NATIVOS S.L,1320
2128,Productos Naturales De La Region Maya De Chiapas SA De CV,797
2129,PRODUCTOS ORGANICOS NUEVA ESPERANZA PRONE,65
2130,PRODUCTOS SKS FARMS CÍA. LTDA.,102
2131,Productos Y Servicios Nor Oriente S.A.C. - PRODUSERVIN,820
2132,Project Juice,1226
2133,PROMOTORA DE INVERSIONES VARGAS RUBIO S.A.,1714
2134,Promotora De La Agricultura Sostenible S.A – PROASSA,95
2135,PRONATUR S.A.C.,1235
2136,"PRONATUR SAC/ APE Pueblo Libre, APE Gran Vilaya, APE Mamahuaca, APE Río Llaucano",285
2137,Prospectors LLC,11
2138,Protein Research,1704
2139,PT. Arvis Sanada Sanni Indonesia,1620
2140,PT. Cahaya Komoditas Nusantara,837
2141,PT. Fajar Jeumpa,1606
2142,PT. Ihtiyeri Keti Ara (IKA),993
2143,PT. Mas Kawi Wijoyo,1012
2144,PT. Mata Gunung Altazor,291
2145,PT. Mega Inovasi Organik - Wonogiri,707
2146,PT. Mulyo Kawi Wijoyo,26
2147,PT. Olam Indonesia,1655
2148,PT. Orion Gandatama Perkasa,1605
2149,PT. Raja Putra Manggala,1515
2150,PT. Rajawali Artha Agro Sejahtera (PT. RAAS) Surabaya,1513
2151,PT. Royal Pacific Indah International,1645
2152,PT. Sarimakmur Tunggal Mandiri,271
2153,PT. Sulotco Jaya Abadi,423
2154,PT. TERUNAGALANG CITRA PERKASA,1559
2155,PT. Ujang Jaya International,1799
2156,PT. Volkopi Indonesia,1652
2157,PT's Coffee Roasting Company Inc.,56
2158,"PUER OASIS TECHNOLOGY CO.,LTD.",667
2159,Pure Intentions Coffee,1495
2160,Puroast Coffee,1585
2161,Purosa Coffee Producers Limited,1275
2162,PVS Inc.,1357
2163,"Qingdao Unison Eco Food Technology Co., Ltd.",415
2164,Qtrade Teas And Herbs,210
2165,Qualicafex Ltda,1677
2166,"Quoc Viet Foods, Inc. DBA Cafvina Coffee & Tea",494
2167,"R & K Foods, Inc.",683
2168,"R&R Trade International, Inc. T/A Orinoco Coffee & Tea, Ltd.",1361
2169,"R. U. Nuts Co., Inc.",457
2170,"R.J. Van Drunen & Sons, Inc. Dba Van Drunen Farms",790
2171,"R.J. Van Drunen & Sons, Inc. Dba Van Drunen Farms",917
2172,RACAFE & CIA S.C.A.,755
2173,Radaa Coffee Development PLC,985
2174,RAFAEL EUGENIO TOVAR CHIA SAS,764
2175,Rafic Youssef El Mouallem (Fazenda Santa Luzia),249
2176,RAINFOREST TRADING SAC,1644
2177,RAMANANDRIANA ANDRIAMAROLAFY (AROMANIA),467
2178,Ramon Ochoa Aguilar,740
2179,Ranawana Plantations (Pvt) Ltd,1036
2180,"Ranchos Catarina, El Potrero, La Vega Y El Tapir – IMPRAMEX S.A. DE C.V.",1417
2181,RAREEATS S.A.,876
2182,Raven's Brew Coffee,1510
2183,"Raven's Brew Coffee, Inc.",1190
2184,Raw Green LLC,1636
2185,Rayjen Coffee Company,32
2186,"Real Coffee Roasters, LLC",1254
2187,Red Asociativa Para La Industrializacion Y Comercializacion Equitativa Y Sostenible De Oaxaca SA De CV,1782
2188,Red Barn Coffee Roasters Inc.,200
2189,Red de Desarrollo Sostenible de Productores Agropecuarios Organero Gera,1534
2190,RED DE ORGANIZACIONES SOCIALES Y ACCION COMUNITARIA SC De RL De CV (ROSAC),1479
2191,Red De Productores Ecológicos De La Sierra,86
2192,"Red Diamond, Inc.",717
2193,"Red Fox Global Coffee Merchants, LLC Dba Red Fox Coffee Merchants, LLC",1369
2194,Red Rock Roasters Distributing Ltd. Co,949
2195,Red Rooster Coffee Co. LLC Dba Red Rooster Coffee Roaster,876
2196,"Redden, John",138
2197,Redlaw Sauce Company,1602
2198,"Reduto Agropecuaria Comercio De Cafe, Importacao E Exportacao Ltda",1103
2199,REEDS INC,772
2200,REG Trading Company,1231
2201,Regal Commodities,1472
2202,REGIONAL S.A.S.,326
2203,REPRESENTACIONES MEGO SRL.,765
2204,Reserva Silvestre Privada - El Nísperal,1091
2205,RESTCAFE S.A.S,676
2206,Revive Brands Dba Revive Kombucha,820
2207,Rex Roasting Co.,1146
2208,"RFI Asia Corp., Ltd.",1094
2209,RFI LLC,862
2210,Ricardo Teixeira Giordani,1365
2211,Rio Coffee,224
2212,Rios Del Inka Asociación De Productores Agropecuarios,1095
2213,Rise Up Coffee Roasters,1167
2214,RISEANDSHINE Corporation,271
2215,Ritual Coffee Roasters,1589
2216,River Moon Coffee Roasting Company,303
2217,River Road Coffees,328
2218,Riverbend Foods LLC,1139
2219,"Roasterie, Inc.",1309
2220,"Roasting Solutions, LLC dba Verena Street Coffee Co",1476
2221,Robarr LLC,412
2222,Robins Roast Coffee,652
2223,Rock Farm LLC,1392
2224,"Rocky Mountain Chocolate Factory, Inc.",817
2225,RODRIGUEZ OLEAS DISTRIBUCIONES ECUADOR ROLDEG S.A,1104
2226,Ronald E Peters & Mila A Horsk,781
2227,Ronnoco Coffee LLC,406
2228,ROOSTER FARMS COFFEE COMPANY,496
2229,Roots Mill,1056
2230,Rothfos Corporation,645
2231,Rowan`S Royale Coffee,832
2232,"Royal Blue Organics, Cafe Mam",497
2233,Royal Coffee,675
2234,"Royal Coffee New York, Inc",970
2235,"Royal Cup, Inc.",1806
2236,"Royal Cup, Inc.",861
2237,Royal Pacific Industry,47
2238,"Royal Top Co., Ltd",66
2239,ROZARK HILLS COFFEE ROASTERIE,926
2240,"RPM Warehouse-Edison, NJ",1356
2241,Ruhumuro Coffee Factory,717
2242,Rushoroza Primary Society,1521
2243,Rushozi Primary Society,552
2244,Rust Belt Roastery,1344
2245,RUTA MAYA IMPORTING LTD,1545
2246,Rwentuha Coffee Factory,386
2247,"S & D Coffee, Inc.",389
2248,"S&D Coffee, Inc.",1210
2249,S. A. BAGERSH P.L.C.,1561
2250,S.A. Silva And Sons Lanka (Pvt) Ltd.,58
2251,S.M.S. Private Limited Company Coffee Exporter & General Importer,1541
2252,SA Bageresh,409
2253,Sacred Grounds Coffee Roasters LLC,681
2254,"Safai Enterprises, Inc.",748
2255,SAFRACAFE S.A,443
2256,SAFRACAFE S.A.,1113
2257,SAJONIA ESTATE COFFEE S.A.,1743
2258,Saked Dao Farm,671
2259,"San Cristobal Multimercados, Inc.",1554
2260,"San Diego Coffee, Tea And Spice Inc. Dba The Bean Coffee Company",979
2261,Sancoffee - Cooperativa Dos Produtores De Cafés Especiais Santo Antonio Estate Coffee Ltda,1188
2262,Sanmahaphon Organic And Herbal Products Community Enterprise,1505
2263,SANTA ANA CAFE S.A DE C.V,839
2264,Santa Cruz Coffee Roasting Co.,166
2265,SANTIAGO SALAZAR SALAZAR,1170
2266,São Braz S/A Indústria E Comércio De Alimentos,1372
2267,SASAU KASATIÑU KAFE S.P.R. DE R.I,472
2268,Save Life Products Co. Ltd.,1781
2269,Scatterbrain Coffee,575
2270,Schuil Coffee Company LLC,1548
2271,Scitech Ingredients,976
2272,Scott Bros. Dairy Inc Dba Scott Brothers Dairy,532
2273,Scratch And Grain Baking Company,814
2274,SDA GIDA TARIM ÜRT. İTH.İHR. SAN. VE TİC.A.Ş.,1288
2275,SE Origin S.A.S.,537
2276,Sea Level Coffee Inc. DBA Olympia Coffee Roasting Co.,797
2277,Seacoast Coffee Co.,965
2278,SEGHURO S.A.C.,361
2279,Seid Damtew Coffee Plantation,1081
2280,SELECTO EXPORTADORES S.A.S.,754
2281,Selvacacao S.A.C.,703
2282,"Sensient Flavors, LLC",857
2283,Sentrex Ingredients,1787
2284,SERGIO POLANCO FERNANDEZ,909
2285,"SHAANXI JIAHE PHYTOCHEM CO.,LTD",242
2286,Shada Coffee And Spices Plantation Development PLC,1009
2287,"SHANGHAI ELIM ORGANIC FOOD CO., LTD.",1298
2288,"Shank's Extracts, Inc.",1338
2289,Shearwater Coffee Roaster,1095
2290,Sheila Carvalho Figueiredo (Sítio São José),150
2291,"Shelburne Falls Coffee Roasters, LLC",926
2292,"Shenandoah Joe Coffee Roasters, LLC",1602
2293,"SHENYANG LINNOY TRADING CO.,LTD.",490
2294,Shimeket Daba Mumicha Coffee Growers And Exporters,1222
2295,Sidama Coffee Farmers Cooperative Union,481
2296,SIERRA COFFEE SAS,1756
2297,Sierra Mixteca De Yucuhiti Unidos S.C. De R. L. De C.V.,1076
2298,"Sightglass Coffee Roasters, LLC",97
2299,Signature Coffee Co.,1146
2300,Siles Plantation Family Group HH Export,425
2301,Silk Chains Singapore Pte Ltd,1565
2302,SISTEMAS ALIMENTICIOS NATURALES S.A.P.I. DE C.V.,255
2303,Sitio Santa Clara,1523
2304,Sítios Bela Vista E São Miguel,474
2305,SKG Consulting Group Corp / Chocolate Always Corp,1272
2306,SKN Caribecafé Ltda.,1319
2307,SLAMI,1709
2308,Sloan Farms Kona LLC,718
2309,Small Batch Organics LLC,33
2310,Small Organic Farmers' Association,979
2311,Smith Brothers Farm,1203
2312,Smithfoods Inc.,1607
2313,Snake River Roasting Company,732
2314,Snowcap Brewing Company,53
2315,"So Good Brand Inc. Dba Coffee So Good, So Good Baby, Juice So Good",797
2316,Sociedad Agroecosostenible LTDA – SAES,1150
2317,Sociedad Agroecosostenible LTDA – SAES,1600
2318,Sociedad Agroindustrial Green Mountain “SCAGREM SRL”,1363
2319,Sociedad Civil Laborantes Del Bosque,1361
2320,"Sociedad Cooperativa Agropecuaria La Igualdad De Xilitla, S.C.L. De C.V.",1417
2321,Sociedad Cooperativa Celso Garcia Garcia S.C. De R.L.,903
2322,Sociedad De Produccion Rural Union De Ejidos Y Comunidades San Fernando S.P.R. De R.I.,1296
2323,Sociedad de Productores de Vainilla Tlilixochitl SPR de RL,535
2324,SOCIEDAD EXPORTADORA DE CAFÉ DE LAS,511
2325,SOCIETE DE COMMERCE ET D'agriculture AU KIVU (SCAK SARL),1576
2326,SOCOMAG,1059
2327,SOL BOHEMIO S.A.S,1565
2328,Sol Rio Coffee,598
2329,Solar Roast Coffee LLC,1277
2330,"Solaria Valley Group Co., Ltd.",1404
2331,Solidex Ambiental Industria E Comercio De Produtos Alimenticios Ltda,417
2332,Solomon Hulling Station,706
2333,SOMMERARD RASOLOFO HANITRA ZOE (Ferme MAHASOA),316
2334,SONFA (PRIVATE) LIMITED,1436
2335,SOPACDI,1294
2336,SOPROCOPIV,168
2337,Southern Region Farmers Cooperative,1218
2338,Southern Region Farmers’ Cooperative Federation (SRFCF),131
2339,"Southern Ridge Ranch, LLC",1649
2340,"Specialty Coffee Business Unit, Williston, Vermont",1066
2341,Specialty Java Inc.,1263
2342,Speeder & Earls Coffee,1770
2343,Spice Jungle LLC,76
2344,Spirit Mountain,1190
2345,SPPM,104
2346,Spruce Bush Farm,123
2347,SR Bio Food Products (Pvt) Ltd.,1399
2348,Stack Street Coffee LLC,564
2349,Star Organics LLC,1394
2350,Star Sky Granola Dba Star Sky Cookies,1432
2351,Starbucks Coffee Company - Nevada,793
2352,Starbucks Coffee Company - Pennsylvania,1600
2353,Starbucks Coffee Company - Washington,464
2354,Stauf's Coffee Roasters,1210
2355,"Steel Cup Coffee Roasters, LLC",1163
2356,"Steeped, Inc. Dba Steeped Coffee",424
2357,"Stewart Brothers, Inc.",522
2358,Stockler Comercial E Exportadora LTDA,531
2359,Stockton Graham & Company,1125
2360,"Stoked Roasters And Coffeehouse, LLC",1444
2361,Stone Tower Joe,1114
2362,"Storehouse Tea Company, Inc.",881
2363,Strafford Organic Creamery,790
2364,Straus Family Creamery,656
2365,Strawhouse,1323
2366,Stremicks Heritage Foods,456
2367,Strictly Organic Coffee Company,1245
2368,Stumptown Coffee Roasters,1015
2369,Stumptown Coffee Roasters,1385
2370,"Sturm Foods, Inc.",963
2371,SU BENEFICIO S.A.,1159
2372,SUCAFINA COLOMBIA S.A.S.,324
2373,Sucafina NA Inc.,1777
2374,Sugar Plum,1717
2375,Suminter India Organics B.V.,745
2376,"Summit Coffee Roasting Company, LLC",1469
2377,Sun & Soil Juice Company,975
2378,Sunopta Grains And Foods Inc.,1521
2379,Sunorganic Farm Dba Eco-Pac,126
2380,Sunshine Organic Coffee Roasters,1763
2381,"Superfood Holdings Co., LLC Dba Beaming Wellness",1161
2382,Superjuice Nation,370
2383,SUPERNATURAL S.A.C.,1534
2384,"Supreme Bean Coffee, LLC Dba Supreme Bean, Groundwork Coffee, Joe To Go",895
2385,SURTIDORA LATINOAMERICANA S.A. SULA S.A.,910
2386,SUSTAINABLE HARVEST AT ORIGIN LATIN AMERICA,1290
2387,"Sustainable Harvest, Inc.",560
2388,Swanson Health Products,904
2389,SWEET MARIAS COFFEE INC,677
2390,Sweetwater Organic Coffee Company,1581
2391,"Synergy Flavors Of Ohio, LLC",1309
2392,T C Bauer Co Dba Esutras,309
2393,"T. Hasegawa USA, Inc.",1080
2394,Tade GG Highland Forest Coffee Producer,853
2395,Taha Hussein Wet Mill,970
2396,"Tampa's Team, LLC Dba Buddy Brew Coffee",1607
2397,"Tangerine, LLC",1428
2398,Tangra Trading LLC,541
2399,Taos Roasters Inc.,1510
2400,"Tara's Organic Ice Cream, LLC",1412
2401,"Target Flavors, Inc.",1144
2402,"Taste The World, Inc. Dba Cafã© Del Sol Roasting",230
2403,"Tate & Lyle Custom Ingredients, LLC",774
2404,Taylor Winch Tanzania Limited,458
2405,"TCHO Ventures, Inc.",756
2406,"Teawolf, LLC",896
2407,Tega And Tula Special Coffee Farm Agro-Industry Plc.,1441
2408,TELMO J. DÍAZ Y CÍA S.A.,50
2409,Temperance Distilling Company,619
2410,Tend Coffee,819
2411,Tentera Coffee Roasters Corporation,1329
2412,Terra Organics LLC,605
2413,"Terrasoul Superfoods, LLC",1459
2414,Terressentials LLC,246
2415,"Testa Produce, Inc",672
2416,"Thai Lahu Coffee & Tea Co., Ltd.",803
2417,"Thanksgiving Coffee Company, Inc.",1225
2418,The Coffee Roastery,1373
2419,The Coffee Scoop,422
2420,THE DRIED FRUIT COMPANY S.A.P.I DE C.V.,1390
2421,The Earth Care Agency,156
2422,The Gerhart Coffee Company,1476
2423,The Green Labs LLC,1009
2424,"The Green Room, Inc.",635
2425,The Kroger Co,720
2426,"The Lady Specialty Coffee Co., Ltd",1560
2427,The Mullins Family Farm,494
2428,The Old Bakery Beer Company,1163
2429,The People's Empowerment Project,388
2430,THE SUPERFOOD COMPANY SOCIEDAD ANONIMA CERRADA - THE SUPERFOOD COMPANY S.A.C.,602
2431,Theo Chocolate,249
2432,"Theobroma Chocolate, LLC",1342
2433,THIRD COAST COFFEE,1649
2434,Thomas Hammer Coffee Roasters,694
2435,Thomas Jeremy Doss,894
2436,Thorpes Organic Family Farm,1684
2437,"THRC, Inc. Dba Terranova Coffee Roasting",103
2438,"Three Sheeps Brewing Company, LLC",587
2439,Three Twins Organic Inc.,374
2440,"Thunder Island Coffee Roasters, LLC",970
2441,Tierra Farm East,1583
2442,Toddy LLC,564
2443,TOJTZOTZE LI MAYA S. C. de R. L. de C.V.,1799
2444,Tolfree Farm,1577
2445,"Tom Sawyer Country Coffee, LLC",1289
2446,Tonga National Youth Congress Incorporated,554
2447,"Tony's Coffees & Teas, Inc.",1296
2448,Topeca Coffee,449
2449,Torban Anfillo Multi Purpose Farmers,111
2450,Torradora De Cafés Especiais LTDA,1699
2451,Tortorice + Brady Inc. Dba Tea And Coffee America/Fontana Coffee Roasters,172
2452,TOSTANOR S.A.C,1087
2453,Total Food Package,46
2454,"TOYO SEIKAN [THAILAND] CO., LTD.",1069
2455,Trabocca BV,1559
2456,Trader Joe's Company,138
2457,Tradin Organic Agriculture B.V. (Amsterdam),609
2458,Tradin Sierra Leone,1217
2459,Trager Brothers Coffee,1296
2460,Traviesa Coffee LLC.,1796
2461,TRILLADORA DE CAFÉ DE COLOMBIA SAS,1145
2462,TRILLADORA SANTA TIRSA S.A.S,268
2463,Trilladora Tostadora De Café TRITOCAFE S.A.S.,1093
2464,Trilladora Valentina,995
2465,Trilladora Valentina Ltda.,1422
2466,"Trilladora, Comercializadora Y Procesadora",957
2467,Trilliant Food & Nutrition,13
2468,"Tripper, Inc.",294
2469,TROPICAL MOUNTAINS PERU EIRL,1554
2470,Tropicore International SA,478
2471,True Stone Coffee Roasters,363
2472,Tsige Jigso Coffee Producer & Exporter,364
2473,TULICORP S.A.,1558
2474,Tunas Indah Coffee Farmer Cooperative,1261
2475,"Tung Suwan Organic Farm Co., Ltd",1788
2476,TUNISIA NATURA PLUS,61
2477,Turnstile Coffee Roasters,1618
2478,Twin Ports Packaging,153
2479,UCCEI,1095
2480,Uleva Exportación E Importación S.A.C.,843
2481,Uncommon Coffee Roasters,383
2482,"Uncommon Grounds, LLC",1310
2483,Unette Corporation,1529
2484,Unicafé S.A. / Counisa / Servicios Unidos De,1182
2485,Unidad Agroindustrial Los Cocos,395
2486,UNIDAD ECOLÓGICA PARA EL SECTOR CAFÉ OAXAQUEÑO S.C. (UNECAFE S.C.),1073
2487,Unidad Familiar Corrales Martinez,664
2488,Unidad Familiar Corrales Martinez,716
2489,Unidad Familiar Corrales Martinez,826
2490,UNION DE CAFETALEROS ORGANICOS DE ANGEL ALBINO CORZO S.S.S.,1683
2491,"UNION DE CAFETICULTORES DEL NORTE DE CHIAPAS, SC",1025
2492,Unión De Campesinos Montaña Azul S. De P. R. De R. L.,1455
2493,"Union De Coop. Agropecuarias San Juan De Rio Coco, R.L.",651
2494,UNION DE COOPERATIVA DE SERVICIOS MULTIPLES DEL NORTE RL UCOSEMUN,1397
2495,"Unión De Cooperativas Agropecuarias De Crédito Y Servicios Unidas De Mancotal UCASUMAN, R.L.",518
2496,UNION DE COOPERATIVAS AGROPECUARIAS DE SERVICIOES SOPPEXCCA R.L,723
2497,Unión De Cooperativas Agropecuarias De Servicios SOPPEXCCA R.L (UCA SOPPEXCCA R.L),1599
2498,UNION DE COOPERATIVAS AGROPECUARIAS UCA SAN JUAN DEL RIO COCO S.R.,145
2499,UNION DE COOPERATIVAS AGROPECUARIOS DE SERVICIOS SOPPEXCCA R.L.,1358
2500,UNION DE COOPERATIVAS DE CAFES ESPECIALES CORDILLERA ISABELIA R.L (UCCEI-R.L.),372
2501,Unión De Cooperativas De Servicios Agropecuarios Tierra Nueva R.L,872
2502,Unión De Cooperativas De Servicios Agropecuarios Tierra Nueva R.L,1
2503,Unión De Cooperativas Héroes Y Mártires De Miraflor,1557
2504,Unión De Cooperativas Héroes Y Mártires De Miraflor,1706
2505,Unión De Cooperativas Multifuncionales Productoras De Café Orgánico R.L. (UCPCO R.L.),822
2506,Union De Organizaciones Campesinas Unocace,14
2507,Unión De Organizaciones Ocotepecanas De Café¨ (UNIOCAFE),1725
2508,"Unión De Productores Agropecuarios 
(UNIÓN PRO - AGRO)",675
2509,"Unión De Productores Agropecuarios 
(UNIÓN PRO - AGRO)",1150
2510,"Unión De Productores Agropecuarios 
(UNIÓN PRO - AGRO)",1732
2511,Union De Productores Campesinos Tierra Indígena Zapoteca S.P.R. DE R.L. (UPCTIZ).,87
2512,Unión De Productores De Café De La Frontera Sur S.C. (UNCAFESUR S.C.),1078
2513,UNION DE PRODUCTORES DE CAFÉ ORGANICO NUEVA ESPERANZA,1575
2514,Unión De Productores Maya Vinic S.C.,861
2515,"Unión De Productores Maya Vinic, S.C. De R.L. De C.V.",1287
2516,UNIÓN DE PRODUCTORES MEXICANOS TIERRA NUEVA S.P.R. DE R.L.,1161
2517,UNION NACIONAL DE TRABAJADORES AGRICOLAS OAXAQUEÑOS SOCIEDAD PRODUCCIÓN RURAL DE RESPONSABILIDAD LIMITADA (UNTAO),1601
2518,UNION RAMAL SANTA CRUZ S.P.R. De R.I.,542
2519,"United Natural Foods, Inc.",1458
2520,United Organic Coffee Growers Ltd.,811
2521,United Salad Company,438
2522,UP Coffee Roasters,1387
2523,UPCTIZ Unión De Productores Campesinos Tierra Indígena Zapoteca SPR De RL,1592
2524,Urth Caffe,1417
2525,Uru Shimbwe AMCOS,437
2526,Useless Bay Coffee Company,498
2527,Usina Sao Francisco,1659
2528,Utopian Coffee Company,911
2529,"Valerio Coffee Roasters, Inc.",1554
2530,VALLE VERDE EXPORT S.A.C,1129
2531,Valley Coffee Trading SAC,1294
2532,"Valley Heart Ranch, LLC",757
2533,Van Brunt Logistics,1572
2534,Vanns Spices Ltd.,961
2535,"Vaserco, S. De R.L. De C.V",775
2536,Vashon Coffee Company,719
2537,Vega Coffee S.A.,846
2538,VELES INC,555
2539,Veracity Spirits LLC Dba Vivacity Spirts,1029
2540,Verde Vivo Associação De Produtores Orgânicos Da Mantiqueira,357
2541,VF&V Mundicomex Indústria E Comércio De Produtos Alimentícios Ltda,783
2542,"Vienna Coffee Company, LLC",1469
2543,VILLA RICA HIGHLAND SA,761
2544,"Vinculacion Y Desarrollo Agroecológico En Café, A.C.",1343
2545,VINH HIEP COMPANY LIMITED,738
2546,VIRUNGA COFFEE SARL.,14
2547,Vittoria Coffee USA Inc.,755
2548,VIVE CAFÉ S.A.,374
2549,VOICEVALE BOLIVIA S.R.L.,1168
2550,Volcafe Specialty Coffee Corp.,488
2551,VOLCANIC RED COFFEES,77
2552,"Vournas Coffee Trading, Inc.",756
2553,VT Artisan Coffee & Tea Co,1443
2554,WAELTI-SCHOENFELD EXPORTADORES DE CAFÉ SA BENEFICIO SECO EL TREBOL,1680
2555,Wailapa Farms,1534
2556,"Walker Coffee Trading, LP",1318
2557,Wallingford Coffee,893
2558,Walter Matter SA,98
2559,Wandering Bear Coffee,1677
2560,Wandering Goat Organic Coffee Co.,540
2561,Water Street Coffee,1058
2562,Waterbean Coffee,1666
2563,Wawee Coffee Co. Ltd.,723
2564,"WB Law & Son, Inc.",405
2565,"WB Law and Son, Inc.",1278
2566,WELLEMENTS LLC,440
2567,"Wellington Foods, Inc.",822
2568,"West Coast Coffee Co., Inc.",987
2569,Westby Co-Op Creamery,501
2570,Westfeldt Brothers Inc.,426
2571,Westrock Coffee LLC,1286
2572,"WFM Private Label, L.P.",931
2573,WHATS BREWING INC,356
2574,White Coffee Corporation,128
2575,"White Heron Tea, LLC",129
2576,White Lion Limited,813
2577,"White Mountain Gourmet Coffee, Inc",811
2578,Whole Foods Market,424
2579,Whole Foods Market - Midwest Distribution Center,1335
2580,"WILD Flavors, Inc.",804
2581,Wild Lanka Organics,478
2582,Wildtree Inc.,1673
2583,Willoughby's Coffee And Tea,63
2584,"Wilson Coffee Roasting, Inc.",1741
2585,Windy City Organics,787
2586,Women In Business Development Incorporated,1668
2587,Women In Business Development Incorporated,1209
2588,Woodshed Roasting Company,917
2589,Woodstock Farms,60
2590,"Wuyuan Xitou Organic Tea Co.,Ltd.",1320
2591,Yachil Xojoval Chulchan S. De S.S.,1161
2592,YAMAGATA FARMS,1403
2593,Yehalashet Yegazu H/Mariam,1561
2594,Yellowstone Coffee Roasting,536
2595,Yeni Navan S. P. R. De R. L.,307
2596,Yidnekachew Dabessa Chalchissa,525
2597,"Yinchuan Huiguangsheng Agricultural Trade Co., Ltd",1602
2598,Yirgacheffe Coffee Farmers Cooperative Union YCFCU,1740
2599,Young In Traders PTE LTD,1000
2600,Your Bean International Ltd.,1807
2601,Yup Coffee Company Inc.,228
